utility_id_irp,emissions_co2_1point5c,emissions_co2_historical,emissions_co2_target_all_years,emissions_co2_irp,emissions_co2_target_above_1point5c,emissions_co2_irp_above_1point5c,emissions_co2_irp_above_target,emissions_co2_irp_social_cost,emissions_co2_target_social_cost,emissions_co2_1point5c_social_cost,emissions_co2_target_above_1point5c_social_cost,emissions_co2_irp_above_1point5c_social_cost,emissions_co2_1point5c_remaining,emissions_co2_irp_above_1point5c_pct,emissions_co2_irp_above_target_pct
4176,94.33184258058945,78.96215636555779,22.40016274814443,17.99596563564086,7.030476533112764,2.6262794206091935,-4.404197112503571,737627898.4154922,905172202.99875,5971481564.146587,417217118.8694504,249672814.28619263,15.369686215031663,2.784085785630143,-4.3450042885889415
4226,127.16652208309347,101.98999489172581,52.10845312168314,72.27959121769761,26.931925930315483,47.10306402632995,20.171138096014467,2952561834.9911036,2192670198.921647,7727583637.93497,1129642778.8086228,1889534414.8780794,25.176527191367654,37.04045943440346,13.08977368432631
4247,17.107908956798177,14.236969002918856,4.340056652035511,3.649141713123599,1.4691166981561914,0.7782017592442795,-0.6909149389119119,149572708.41572866,175378129.39273348,1081191715.9885538,53487867.144407414,27682446.16740259,2.8709399538793203,4.548783613528906,-3.7191903146650898
4254,421.8621558750584,367.98082891501093,146.74354354398432,161.29322920147382,92.86221658393683,107.41190224142633,14.549685657489498,6705545284.456375,6174817626.2627535,25632085001.414562,4580177494.545408,5110905152.73903,53.88132696004749,25.4613742298416,2.8266945254566465
44372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
4922,109.59270800076615,99.17794691184544,11.957609643434028,15.871724405076794,1.5428485545133261,5.4569633161560915,3.914114761642765,650558405.9329504,503163934.92375076,7240004416.298948,175592809.13117433,322987280.14037395,10.414761088920713,4.979312415674538,3.5219284295353863
5027,89.03363492373012,67.57294606247738,32.7623898643083,26.32082850328401,11.301701003055564,4.860139642031275,-6.44156136102429,1078851660.784502,1323901301.1830213,5583560746.627634,345293504.57727426,100243864.17875478,21.460688861252734,5.458768078147848,-6.420032684920368
5109,631.3146351637105,580.6297436568598,204.86824000671083,268.3097026279434,154.18334849986007,217.62481112109262,63.44146262123255,11202758578.285872,8670626964.159616,38465214540.60035,7850133107.6851845,10382264721.81144,50.684891506850704,34.4716879665967,8.07659140324472
5416,677.1402743652944,515.1154682353703,262.51600718412885,296.7392589935204,100.49120105420471,134.71445286359628,34.223251809391556,12093283343.61664,10769436261.370274,40791174027.023155,3758211734.4815817,5082058816.727947,162.02480612992417,19.894615335038004,4.400960209452629
54710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5487,55.42341509546233,45.917722581761964,32.07268608718746,25.76673049911364,22.566993573487096,16.26103798541327,-6.305955588073827,1056140006.705604,1296030937.2766368,3444883377.896602,917979084.5804199,678088154.009387,9.505692513700367,29.33965356953366,-8.085552692563896
54913,67.26713873193633,42.11367226214231,11.313286115825466,9.112639275426831,-13.840180353968544,-16.04082719436718,-2.200646840398636,373513534.0758401,457160612.2578373,4109650089.272177,-851688743.0175837,-935335821.199581,25.15346646979402,-23.84645385065486,-4.118982077980578
55729,28.613875828506067,31.138290628401744,32.76779744871935,36.52789761311465,35.29221224861502,39.052312413010334,3.7601001643953067,1495991514.8848937,1345712278.8374429,1574948241.663383,1607255386.1616223,1757534622.209073,-2.524414799895677,136.48033089633094,5.8837902264611515
55937,174.44828493403682,147.7224784938771,94.46751796153143,130.97534017848182,67.74171152137173,104.24953373832211,36.50782221695039,5322727764.857198,3932134608.0231624,9795956735.679865,3106903244.560335,4497496401.39437,26.725806440159715,59.75956357366392,15.074042178150874
56146,28.945822058658326,17.56633349914239,16.982715517072958,11.474615120232542,5.603226957557022,0.09512656071660719,-5.508100396840415,479342158.6887501,687556200.8203948,1625683489.2137144,152633308.9386788,-55580733.19296589,11.379488559515934,0.32863658362797393,-15.94284228852501
56505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
56815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
5701,51.05807431431798,45.026935816359526,29.875063676267896,36.299863349307124,23.84392517830944,30.26872485134867,6.424799673039226,1473503201.8792264,1229091605.9221098,3047864727.033255,1064231789.0303949,1308643384.9875114,6.031138497958452,59.28293469317262,8.577607696135825
5860 and 26510 and 57222,98.23281768473568,64.30847160354914,39.12036606892042,43.416326201506934,5.196019987733876,9.491980120320392,4.295960132586515,1771787563.1919856,1599086299.57418,5811834392.688781,-31948939.554799616,140752324.06300598,33.92434608118654,9.66273832313714,4.153541922409135
61029,13.236498389672478,3.834976595584921,11.754427224484598,12.719846257140732,2.352905430397041,3.318324463053174,0.9654190326561334,518891282.85359395,479211840.945048,612092996.5477648,68259348.37646335,107938790.28500931,9.401521794087557,25.069503771799894,6.192789947574969
61576,110.75114401392491,82.31390581089836,68.75128624970452,55.2337855160575,40.314048046677975,26.796547313030946,-13.517500733647026,2263950818.568601,2778183084.352716,6339951165.378695,1497840295.031391,983608029.2472761,28.437238203026553,24.195278117995578,-8.948124018022764
6371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
6374,1.881342489547281,1.088828222977809,0.36909213555324183,0.29652326469599677,-0.4234221310162302,-0.4959910018734752,-0.07256887085724505,12154048.134867966,14914710.451196004,117910218.2458809,-28210511.86507299,-30971174.18140103,0.792514266569472,-26.363674058774304,-4.977560703683628
6452 and 7801,1127.3162921199812,846.6786936278183,228.3906264714347,491.109327118868,-52.24697202072807,210.47172862670521,262.71870064743325,20022580380.926876,9664246203.85808,67986991832.8693,-2923410027.972992,7434924149.095805,280.63759849216285,18.670157621061378,24.43737308243327
6455,440.9736317351148,372.4853617920942,195.2303688108086,258.8779058256393,126.74209886778802,190.3896358826187,63.64753701483069,10488448442.052687,8071541651.758194,26576618488.164337,5510240478.503912,7927147268.798406,68.48826994302061,43.1748345436179,11.21116319028861
6458,331.81467779921326,292.24328997557245,91.30445064576521,99.09564831461223,51.7330628221244,59.524260490971415,7.791197668847014,4061783693.5482774,3771086099.052392,20091491085.134346,2253096036.9519434,2543793631.447829,39.571387823640805,17.939007667102228,2.031350166794222
7140,1152.3959079335493,817.8958500749809,528.745203960791,359.4334476439188,194.24514610222258,24.933389785350446,-169.31175631687213,14660052229.74278,21298393415.170227,69622583487.49078,5645047143.071262,-993294042.3561852,334.5000578585684,2.1636131830822314,-12.572894299446672
733,449.68181689921926,407.2252346418916,164.63431535630966,225.27481479566023,122.177733098982,182.8182325383326,60.64049943935059,9206719524.0717,6877588538.15992,27628300785.83357,5813631586.544591,8142762572.456369,42.45658225732768,40.65501998701118,10.604089664943311
7349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7601,7.384218247341459,7.884510613979967,1.052272897626973,9.004315611721267,1.5525652642654812,9.504607978359777,7.952042714094295,366371590.1622075,50115828.86060087,420990898.3089554,100434738.6629776,416690499.96458423,-0.500292366638508,128.7151552133731,88.98103779470901
803,323.2213391586889,262.367978747159,133.03405804643285,153.55714069103578,72.1806976349029,92.70378027950584,20.523082644602937,6294831633.162808,5494615908.109627,19454081860.20135,3089865058.292278,3890080783.3454595,60.853360411529934,28.681206668100568,5.1904342251318285
814,161.57653324077293,129.82190281660237,71.84199390444462,69.82672316098488,40.08736348027405,38.072092736814305,-2.0152707434597437,2905473990.665685,2944880435.028282,9731101865.521759,1656364835.19329,1616958390.8306928,31.754630424170557,23.562885013804113,-0.9993215326228577
9191,153.416015308516,102.4629994559922,59.04852967122376,42.56688304511946,8.09551381869998,-8.386132807404321,-16.4816466261043,1776138601.6239176,2444731270.8964057,9139258774.682386,-29240052.651348896,-697832721.923837,50.95301585252379,-5.466269470328769,-10.204625462447568
9269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9273,252.15486258617327,224.90561250695944,99.14431197997217,85.97218380692124,71.89506190075838,58.722933727707435,-13.172128173050941,3590029808.691982,4126884811.935252,15387438475.859688,3388060795.2704177,2851205792.0271473,27.249250079213823,23.288439939419778,-4.064845314778696
9324,155.46328933627046,136.31717054582393,50.74139433557117,43.48972225422517,31.595275545124654,24.343603463778646,-7.2516720813460065,1811260249.912956,2070861161.429365,9386201312.291033,1652255765.6165535,1392654854.1001446,19.146118790446536,15.658747198589696,-3.8766854038166842
9417,206.8084377107002,142.7273287563683,63.24024280275601,70.47529621419291,-0.8408661515758671,6.394187259861038,7.235053411436906,2875006385.426794,2604835255.5651183,12318371326.378561,-360327808.3730048,-90156678.51132895,64.08110895433188,3.0918406089434933,3.5127148204298937
963,133.32017025365403,64.73566639106994,30.422662505745144,24.441125502244017,-38.16184135683893,-44.14337836034006,-5.981537003501129,1001805427.0688503,1229354837.7765226,8323657749.989119,-2669953599.8867235,-2897503010.5943956,68.58450386258409,-33.110802571248726,-6.285878569796247
9726,146.15441098450685,121.7582077828134,43.97182330983837,47.64946114175584,19.57562010814493,23.253257940062397,3.677637831917468,1953080628.9724483,1816138539.3693333,9153938892.245714,855952127.463324,992894217.0664389,24.396203201693453,15.910062367209271,2.219053365084736
