ticker,parent_name,utility_name,utility_id_eia,utility_id_ferc1_dbf,utility_id_irp,entity_type_eia,utility_type_rmi,public_private_unmapped,ferc_irp_data_available,has_ferc_data,has_irp_data,gross_profit,gross_profit_fraction_of_parent,net_generation_owned_2005,net_generation_owned_2021,emissions_co2_owned_2005,emissions_co2_owned_2021,net_generation_delivered_2005,net_generation_delivered_2021,emissions_co2_delivered_2005,emissions_co2_delivered_2021,emissions_co2_1point5c,emissions_co2_historical,emissions_co2_target_all_years,emissions_co2_irp,emissions_co2_1point5c_remaining,emissions_co2_irp_above_1point5c,emissions_co2_irp_above_1point5c_social_cost
,Ohio Power Co,Ohio Power Co.,14006,127,14006,Investor Owned,Restructured,private,FERC,True,False,1350589543.0,,45.13785824568007,-0.000203,41.168212558298734,0.0,26.613796365795473,11.304777362153546,23.479224762289117,4.995964361615455,335.11496209629473,264.3295474869571,69.94350106261636,56.23159049329906,70.78541460933764,-14.553824116038587,-861563976.2856716
,Ohio Valley Electric Corp.,Indiana-Kentucky Electric Corp.,9269,72,9269,Investor Owned,Independent Power Producer,private,FERC,True,False,,,8.981019000000002,5.034223004999999,8.768613340635486,5.076220553596801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Old Dominion Electric Coop,Old Dominion Electric Coop.,40229,129,40229,Cooperative,Cooperative,private,FERC,True,False,192689562.0,,5.500013696663733,6.8462869335,3.124267579308792,2.433302745700164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,"Ontario Power Generation, Inc.",Missing Respondent 517,,517,,,Wires Only,private,FERC,True,False,4692064.850000001,,,,,,,,,,,,,,,,
OTTR,Otter Tail Corp.,Otter Tail Power Co.,14232,132,14232,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,222068927.0,0.4903742624587065,3.5716500719999997,3.2191343598230002,3.8199034115295243,2.223978161854903,4.3362099379252745,4.975862550215693,3.6491156670330605,3.1682065815234237,75.49239472050994,62.02000971859555,34.43483341108043,30.62880507230752,13.472385001914382,17.156420070393146,766939062.6419628
PCG,PG&E Corp.,Pacific Gas & Electric Co.,14328,133,14328,Investor Owned,Restructured,public,FERC & IRP,True,True,6503904370.0,0.4463595065541143,31.021129002,26.853606,0.6710238640280001,2.420485556324552,77.13869965163208,34.01315563746554,13.191539111063538,5.660900733191881,218.51335012145148,202.94264280023208,67.23119340144189,74.58145274282305,15.570707321219402,59.01074542160366,2563119094.269258
,"PJM Interconnection, LLC","PJM Interconnection, LLC",,447,,,Other,private,FERC,True,False,74312730.0,,,,,,,,,,,,,,,,
,"PJM Interconnection, LLC","PJM Settlement, Inc.",,255,,,Other,private,FERC,True,False,,,,,,,,,,,,,,,,,
PNM,"PNM Resources, Inc.",Public Service Co. Of New Mexico,15473,147,15473,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,495662187.0,0.5285405824733364,10.13360230256621,9.344641643169593,7.75569322466677,5.112609884818573,8.241830852995822,9.970490872012354,6.380818635287743,5.174497779046486,137.18251177233358,103.7821156316098,54.723925933969426,56.70201899265291,33.400396140723785,23.30162285192914,826454648.569211
PPL,PPL Corp.,PPL Electric Utilities Corp.,14715,138,14715,Investor Owned,Restructured,public,FERC,True,False,1504393870.0,0.3575080489543726,1.66444884685,,1.4796669318387545,,41.83281570521196,12.46371160110546,24.844779618911137,4.524927413222006,232.06497954841936,180.9460388779448,55.34295989107565,50.93061884396341,51.11894067047456,-0.18832182651114282,-340207394.9301671
PPL,PPL Corp.,Kentucky Utilities Co.,10171,82,10171 and 11249,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,1045082829.0,0.2483561855988593,19.064858023663508,20.247672290848048,18.493308323131632,17.240010492620232,21.380415169273576,20.525026856954913,20.505598170554666,17.26443885570454,583.0774352745207,535.5727146028535,268.80392313927274,341.0740135914313,47.5047206716672,293.56929291976405,13165168737.957127
PPL,PPL Corp.,Louisville Gas & Electric Co.,11249,88,10171 and 11249,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,674162644.0,0.16020975380228136,17.17498882533649,12.001883230775832,16.32710570691191,10.615834981737974,12.675204068753876,11.856731519403656,12.044895082609207,10.664502302978047,583.0774352745207,535.5727146028535,268.80392313927274,341.0740135914313,47.5047206716672,293.56929291976405,13165168737.957127
PPL,PPL Corp.,The Narragansett Electric Co.,13214,107,13214,Investor Owned,Wires Only,public,FERC,True,False,387817288.0,0.09216190304182509,,,,,7.255368781564093,4.35530215022431,2.0249603512836196,0.9878126397420046,30.358759300970814,21.668580010112144,8.138171366559943,11.118390296591711,8.69017929085867,2.428211005733038,25178659.60880181
PPL,PPL Corp.,Ohio Valley Electric Corp.,14015,128,14015,Investor Owned,Independent Power Producer,public,FERC,True,False,184570805.0,0.043861883317490497,7.657480999999999,5.034280998000001,7.2466012060691,5.044351999925125,0.3295312332333741,0.12174482632246583,0.2631992605500949,0.11249549134659047,3.4799199947528376,3.6338497511671277,1.2736249893448153,1.3844545479489085,-0.15392975641429008,1.538384304363199,71634248.89132872
,"Path West Virginia Transmission Co., LLC","Path West Virginia Transmission Co., LLC",,314,,,Wires Only,private,FERC,True,False,-4964605.0,,,,,,,,,,,,,,,,
PNW,Pinnacle West Capital Corp.,Arizona Public Service Co.,803,7,803,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,2035173658.0,0.7847018399013249,27.198378860249438,26.326937870924286,15.920994061343416,10.71917589379418,29.361226020196167,30.895295156802412,17.580235828381497,12.831544262911,343.3413123415598,262.7582451813428,133.1825801081452,153.62527903575867,80.58306716021701,73.04221187554165,2836599752.5172524
,Pioneer Power and Light Co,Pioneer Power & Light Co.,15086,140,15086,Investor Owned,Wires Only,private,FERC,True,False,,,,,,,0.024712005125189406,0.017780307596304838,0.019256887998738512,0.008988196820278993,0.26970206283911025,12.530652216502242,0.1258347554839059,0.10116724193420636,-12.260950153663131,12.36211739559734,704291099.5010324
,"Pioneer Transmission, LLC",Trans-Allegheny Interstate Line Co.,,523,,,Wires Only,private,FERC,True,False,231542478.0,,,,,,,,,,,,,,,,
POR,Portland General Electric Co.,Portland General Electric Co.,15248,141,15248,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,1079843677.0,0.7514569777313849,8.118211789776057,14.7193281804,5.771121608203232,5.7244532910660775,18.479020957709565,19.070360859059317,7.772287557637713,5.301107049637799,142.19358512020995,115.95261166045799,34.10728290219635,64.82392470494048,26.240973459751956,38.58295124518852,1596214264.173203
,"Prairie Wind Transmission, LLC","Prairie Wind Transmission, LLC",,319,,,Wires Only,private,FERC,True,False,13661434.0,,,,,,,,,,,,,,,,
PEG,Public Service Enterprise Group,Public Service Electric & Gas Co.,15477,149,15477,Investor Owned,Restructured,public,FERC,True,False,2569543158.0,0.39247642553841455,12.183117813533334,11.248757,2.7386382967520624,0.0,48.75338895758323,37.79195294236348,27.47041515382869,8.921859343786412,374.27257378141877,237.17433908225067,124.90603081300978,101.0437016794539,137.0982346991681,-36.0545330197142,-2661253476.438081
PSD,"Puget Energy, Inc.","Puget Sound Energy, Inc.",15500,150,15500,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,1238331521.0,,7.077128874596419,12.8297994945,6.005691186321908,5.597523363331985,22.095939465510476,22.08347167969535,11.275970224647043,8.510004691283171,203.42258503299905,163.11680292657456,81.90879515360054,90.49371699120371,40.30578210642449,50.1879348847792,1962156557.1776395
,"SEIF/CO-Invest Transmission Holdings, LLC","Startrans IO, LLC",,318,,,Wires Only,private,FERC,True,False,1462752.0,,,,,,,,,,,,,,,,
,Sempra,"Sharyland Utilities, L.P.",17008,268,17008,Transmission,Wires Only,private,FERC,True,False,,,,,,,,,,,5.323001194214597,13.385077610755495,0.0,0.0,-8.062076416540897,8.062076416540899,542757632.6691371
SRE,Sempra Energy,Oncor Electric Delivery Co. LLC,44372,282,44372,Investor Owned,Wires Only,public,FERC,True,False,2666697164.0,0.296893471832554,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRE,Sempra Energy,San Diego Gas & Electric Co.,16609,155,16609,Investor Owned,Restructured,public,FERC & IRP,True,True,2241074275.0,0.24950726731240258,3.684634201,1.8582230020000001,0.0023123518307050506,0.701423082376954,16.576531748863314,11.039692687939826,2.9903133071062467,2.42809814035505,51.55818675821063,61.19643989837706,23.370444600917356,27.275124227247986,-9.638253140166427,36.91337736741441,1884258295.5691562
,"Silver Run Electric, LLC","Silver Run Electric, LLC",,532,,,Wires Only,private,FERC,True,False,19243204.0,,,,,,,,,,,,,,,,
,Singapore,ITC Interconnection LLC,60744,455,60744,Transmission,Wires Only,private,FERC,True,False,2052917.0,,,,,,,,,,,,,,,,
SO,Southern Co.,Georgia Power Co.,7140,57,7140,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,4861619628.0,0.31754537086871326,82.20720185064138,58.45997456796538,58.51563594019313,21.80633870200586,82.1940222630769,87.44573947910241,59.52030562537838,32.12895401994963,1169.3033273379333,818.5714330317064,529.256590291274,360.86577597920973,350.7318943062269,10.133881672982806,-1765144093.9769194
SO,Southern Co.,Alabama Power Co.,195,2,195,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,3750533806.0,0.24497281554539516,74.72776182329189,63.146290875780316,51.404672549547364,31.587354333204082,60.52336493526777,53.90475655581642,41.28596622519771,26.009721230797762,703.6291583568337,584.4928071407927,306.29180107865125,292.2532657933563,119.13635121604102,173.11691457731533,7303587053.456989
SO,Southern Co.,Mississippi Power Co.,12686,99,12686,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,650322552.0,0.04247697922926192,12.532736799,17.384259801,10.722686189694047,8.232196671413131,9.101494580185097,9.613044902861565,7.475616960534648,4.433645752219567,143.4326935245851,100.21643936371122,47.88354662720232,56.79362324253573,43.21625416087387,13.577369081661853,240303968.59850854
SO,Southern Co.,Southern Electric Generating Co.,17622,162,17622,Investor Owned,Independent Power Producer,public,FERC,True,False,60765693.0,0.003969019790986283,,,,,,,,,,,,,,,
,"Southwest Power Pool, Inc.","Southwest Power Pool, Inc.",,297,,,Other,private,FERC,True,False,29135630.0,,,,,,,,,,,,,,,,
,Texas Transmission Holdings Corp.,Oncor Electric Delivery Co. LLC,44372,282,44372,Investor Owned,Wires Only,private,FERC,True,False,2666697164.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,"Tri-State Generation & Transmission Association, Inc.",Tri-State Generation & Transmission Association (Pudl Determined),30151,529,30151,Cooperative,Cooperative,private,FERC & IRP,True,True,437742791.0,,11.20801335279827,7.137959708401244,11.229507653810515,6.643695556400041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGI,UGI Corp.,"UGI Utilities, Inc.",19390,428,19390,Other,Wires Only,public,FERC,True,False,34337272.0,0.010069581231671555,0.77263912605,,0.6722263608315269,,1.8238154617127351,0.9691989796057149,1.3835233267950826,0.31083285563036295,17.842420035551775,13.466716836631422,4.351659978825081,3.498599700855358,4.375703198920354,-0.8771034980649947,-66544006.63764575
UTL,Unitil Corp.,Fitchburg Gas & Electric Light Co.,6374,54,6374,Investor Owned,Restructured,public,FERC,True,False,23184654.0,0.10758540139211137,0.0011892954765957446,,0.0009789957101188481,,0.34044147444327916,0.20970127173278966,0.15882640705873413,0.02747042315737868,2.1647786259932014,1.117076696887423,0.3845859242033015,0.30919515906988015,1.0477019291057783,-0.738506770035898,-43675174.93284442
UTL,Unitil Corp.,Unitil Power Corp.,,35,,,Wires Only,public,FERC,True,False,,,,,,,,,,,,,,,,,
,Unitil Corporation,"Unitil Energy Systems, Inc.",24590,290,24590,Investor Owned,Wires Only,private,FERC,True,False,49199404.0,,,,,,1.3276050593418396,0.8411866472122502,0.47412020600473215,0.15738618654026945,6.170219095101931,3.986572368157532,2.2034066115637723,1.7714705996310554,2.1836467269443993,-0.4121761273133435,-39466560.65714143
,Upper Missouri G & T Electric Coop.,"Upper Missouri G & T Electric Coop., Inc.",19389,536,19389,Cooperative,Cooperative,private,FERC,True,False,1714251.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Upper Peninsula Power Company,Upper Peninsula Power Co.,19578,181,19578,Investor Owned,Vertically Integrated,private,FERC & IRP,True,True,51711133.0,,0.154109001,0.087576,0.028719085868246244,3.2880425923099995e-05,0.7911590780110968,0.7925471570306379,0.7089200096825313,0.2995416380680286,13.508689640809122,9.447923832040276,4.1935829329524,1.9593569986732646,4.060765808768846,-2.1014088100955823,-107719256.78849135
,Vectren Corp.,Ohio Valley Electric Corp.,14015,128,14015,Investor Owned,Independent Power Producer,private,FERC,True,False,184570805.0,,7.657480999999999,5.034280998000001,7.2466012060691,5.044351999925125,0.3295312332333741,0.12174482632246583,0.2631992605500949,0.11249549134659047,3.4799199947528376,3.6338497511671277,1.2736249893448153,1.3844545479489085,-0.15392975641429008,1.538384304363199,71634248.89132872
,"Vermont Electric Power Co., Inc.","Vermont Electric Transmission Co., Inc.",,184,,,Wires Only,private,FERC,True,False,1013389.0,,,,,,,,,,,,,,,,
,"Vermont Electric Power Co., Inc.","Vermont Electric Power Co., Inc.",,183,,,Wires Only,private,FERC,True,False,,,,,,,,,,,,,,,,,
,Vermont Transco LLC,Vermont Transco LLC,,320,,,Wires Only,private,FERC,True,False,199435934.0,,,,,,,,,,,,,,,,
WEC,WEC Energy Group,Wisconsin Electric Power Co.,20847,193,20847,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,1098099398.0,0.2230911783348909,27.501700853142857,6.280495022,25.15561065340292,4.716043877689511,29.82052687817056,14.983783754349819,25.978069454799815,4.731025889083879,311.5291703633765,227.1809719627996,84.17197867140956,58.873468842102355,84.34819840057693,-25.47472955847456,-1821228035.521584
WEC,WEC Energy Group,American Transmission Co. LLC,,275,,,Wires Only,public,FERC,True,False,673333558.0,0.1367952456218764,,,,,,,,,,,,,,,
WEC,WEC Energy Group,Wisconsin Public Service Corp.,20860,195,20860,Investor Owned,Vertically Integrated,public,FERC,True,False,546091088.0,0.11094451424159929,9.400360949362126,10.71695320898552,9.548764677034109,6.883417766220393,10.903130116187466,11.633950410516501,8.80344086593999,6.913942843407991,163.25830095405757,128.43592359833428,51.47993940381968,87.20028565473098,34.82237735572329,52.3779082990077,2012359966.4426074
WEC,WEC Energy Group,Upper Michigan Energy Resources Co. (Pudl Determined),61029,519,61029,Investor Owned,Restructured,public,FERC,True,False,59313825.0,0.012050267156962334,,0.7653040000000001,,0.3467681795980001,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WEC,WEC Energy Group,Wisconsin River Power Co.,20863,196,20863,Investor Owned,Independent Power Producer,public,FERC,True,False,5784012.0,0.001175086749827313,0.138361001,,0.0016770591047909453,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Wabash Valley Power Alliance,"Wabash Valley Energy Marketing, Inc.",,312,,,Cooperative,private,FERC,True,False,955259.0,,,,,,,,,,,,,,,,
,"Wabash Valley Power Assn, Inc","Wabash Valley Power Association, Inc.",40211,294,40211,Cooperative,Cooperative,private,FERC & IRP,True,True,124091833.0,,1.20639825,1.1870262126170759,1.0805788096705142,0.8258696929811516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,"Wilderness Line Holdings, LLC","Wilderness Line Holdings, LLC",,540,,,Wires Only,private,FERC,True,False,-116056.0,,,,,,,,,,,,,,,,
,Wolverine Power Supply Coop,"Wolverine Power Supply Coop., Inc.",20910,227,20910,Cooperative,Cooperative,private,FERC,True,False,101834426.0,,0.16417664404102472,1.2854937724960842,0.1397622234484973,0.8268160653269037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Wolverine Power Supply Coop.,Ohio Valley Electric Corp.,14015,128,14015,Investor Owned,Independent Power Producer,private,FERC,True,False,184570805.0,,7.657480999999999,5.034280998000001,7.2466012060691,5.044351999925125,0.3295312332333741,0.12174482632246583,0.2631992605500949,0.11249549134659047,3.4799199947528376,3.6338497511671277,1.2736249893448153,1.3844545479489085,-0.15392975641429008,1.538384304363199,71634248.89132872
XEL,"Xcel Energy, Inc.",Northern States Power Co. (Minnesota),13781,120,13781,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,2069686135.0,0.2839854740669594,34.904765012374824,37.99254734423613,21.590191164203038,11.75695885376069,36.970037233274255,34.873036526467885,21.306531093392874,10.267249374289266,389.1564019483525,278.2280368163931,74.13620041093249,85.76760206518898,110.92836513195937,-25.160763066770386,-1608636299.3963158
XEL,"Xcel Energy, Inc.",Public Service Co. Of Colorado,15466,145,15466,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,1517521877.0,0.20822199190450055,22.13391987244117,23.745551461810674,19.346562982450664,15.287221400425127,27.335828697195602,31.264581150886617,23.33514196778366,14.704316803073265,485.17573345085134,351.0108171950913,116.11362059398398,156.7301791248635,134.16491625576003,22.56526286910347,485950394.9007924
XEL,"Xcel Energy, Inc.",Southwestern Public Service Co.,17718,166,17718,Investor Owned,Vertically Integrated,public,FERC & IRP,True,True,831016869.0,0.11402536621844127,21.890002998,14.801253026,18.513995018811173,9.692838694269774,16.9196057470736,21.227179567241105,13.970096327618123,9.947354353954145,278.26953498591433,232.91968733331103,69.36640024939592,113.17782671853206,45.3498476526033,67.82797906592874,3178355280.1289525
XEL,"Xcel Energy, Inc.",Northern States Power Co. (Wisconsin),13780,121,13780,Investor Owned,Vertically Integrated,public,FERC,True,False,327317043.0,0.04491177867727772,,,,,5.81162411673393,6.660333186556747,3.4418080845719397,1.9330549560985397,63.98781595319376,49.785100247278585,14.690522502427024,21.75762751150652,14.202715705915175,7.554911805591344,298433670.5334329
,Yankee Atomic Electric Co.,Yankee Atomic Electric Co.,,198,,,Independent Power Producer,private,FERC,True,False,4027.0,,,,,,,,,,,,,,,,
