ticker,year,net_generation_mwh,net_generation_mwh_1point5c,emissions_co2_historical,emissions_co2_irp,emissions_co2_target_all_years,emissions_co2_1point5c
IBDRY,2011,308.6439083135609,308.6439083135609,2.9493851467625292e-05,,,6.57908378942459e-05
IBDRY,2012,346.0488390783335,346.0488390783335,6.66416774040751e-05,,,7.09797390770637e-05
IBDRY,2013,323.037202203872,323.037202203872,6.535162902730407e-05,,,6.691749795559939e-05
IBDRY,2014,357.7512106322016,357.7512106322016,7.73471932120076e-05,,,7.400975522409744e-05
IBDRY,2015,4142162.971300451,4142162.971300451,0.9532496620798516,,,0.8030676790460186
IBDRY,2016,4169330.05891031,4169330.05891031,0.8864238013298364,,,0.7727993985820323
IBDRY,2017,4467167.9247095045,4467167.9247095045,0.034732774042441794,,,0.8090241043413218
IBDRY,2018,4841913.29973721,4841913.29973721,0.025451676346457744,,,0.8596419205745309
IBDRY,2019,4767691.749743733,4767691.749743733,0.022988456640761344,,,0.7881028751963627
IBDRY,2020,4782158.157101915,4782158.157101915,0.036858681527080876,,,0.7328778084668779
IBDRY,2021,4986463.3587013595,4986463.3587013595,0.2868628120077143,,,0.7916821830279743
IBDRY,2022,4986463.3587013595,5095016.127192132,,0.27426539596990995,0.2868628120077143,0.6931727819042205
IBDRY,2023,4986463.3587013595,5144905.781864738,,0.26222118824000323,0.2868628120077143,0.6122415458972548
IBDRY,2024,4986463.3587013595,5223950.325682797,,0.25070589499210083,0.2868628120077143,0.5437531996764654
IBDRY,2025,4986463.3587013595,5348502.428101337,,0.23969628924975508,0.2868628120077143,0.48422904248762305
IBDRY,2026,4986463.3587013595,5536391.058033196,,0.22917016403588164,0.2868628120077143,0.4312264548973616
IBDRY,2027,4986463.3587013595,5809520.3649053,,0.21910628758007167,0.2868628120077143,0.38307664752740905
IBDRY,2028,4986463.3587013595,6192485.447192619,,0.20948436049294986,0.2868628120077143,0.33866185116567205
IBDRY,2029,4986463.3587013595,6708411.437273528,,0.20028497482119503,0.2868628120077143,0.2972942819214494
IBDRY,2030,4986463.3587013595,7371226.087069557,,0.1914895749006368,0.2868628120077143,0.2586343374742646
IBDRY,2031,4986463.3587013595,8175316.007942317,,0.18308041992846583,0.2868628120077143,0.2226065332883186
IBDRY,2032,4986463.3587013595,9086910.343963036,,0.17504054817906398,0.2868628120077143,0.189304142227819
IBDRY,2033,4986463.3587013595,10044177.524989486,,0.16735374279127563,0.2868628120077143,0.15889425575957128
IBDRY,2034,4986463.3587013595,10970356.728893999,,0.160004499058112,0.2868628120077143,0.13153861690858717
IBDRY,2035,4986463.3587013595,11795414.279804176,,0.1529779931529084,0.2868628120077143,0.107339117599726
IBDRY,2036,4986463.3587013595,12474391.975696063,,0.14626005222885533,0.2868628120077143,0.08630892248220864
IBDRY,2037,4986463.3587013595,12993229.32501958,,0.1398371258315908,0.2868628120077143,0.0683651171827334
IBDRY,2038,4986463.3587013595,13362532.022977233,,0.13369625856719278,0.2868628120077143,0.05333688638380997
IBDRY,2039,4986463.3587013595,13606330.611643318,,0.1278250639704407,0.2868628120077143,0.040983295006621234
IBDRY,2040,4986463.3587013595,13752254.773757124,,0.12221169952063783,0.2868628120077143,0.03101561498245405
IBDRY,2041,4986463.3587013595,13825630.598809537,,0.11684484275459871,0.2868628120077143,0.023120278280269135
IBDRY,2042,4986463.3587013595,13847079.986684673,,0.11171366842862188,0.2868628120077143,0.016979669937546907
IBDRY,2043,4986463.3587013595,13832254.034757826,,0.10680782668338083,0.2868628120077143,0.012289057902285438
IBDRY,2044,4986463.3587013595,13792524.816205256,,0.10211742216769176,0.2868628120077143,0.008768890008679047
IBDRY,2045,4986463.3587013595,13735932.786754755,,0.09763299407904875,0.2868628120077143,0.0061724386914217486
IBDRY,2046,4986463.3587013595,13668066.245564157,,0.09334549708066754,0.2868628120077143,0.004289300772459767
IBDRY,2047,4986463.3587013595,13592767.217336657,,0.08924628305654651,0.2868628120077143,0.002945554663021524
IBDRY,2048,4986463.3587013595,13512658.281648573,,0.08532708366774344,0.2868628120077143,0.002001511047558402
IBDRY,2049,4986463.3587013595,13429520.681167737,,0.08157999367468365,0.2868628120077143,0.0013479425870055492
IBDRY,2050,4986463.3587013595,13344559.465914862,,0.07799745499185919,0.2868628120077143,0.00090156844358874
IDA,2005,14511737.837939203,14511737.837939203,6.751613139863482,,,6.751613139863482
IDA,2006,15173540.483315151,15173540.483315151,5.603846997344609,,,6.855393923155447
IDA,2007,16055720.013125744,16055720.013125744,7.162172628173662,,,7.361628438971923
IDA,2008,16307458.127596848,16307458.127596848,6.953611153324409,,,7.458044473891441
IDA,2009,15569043.408011613,15569043.408011613,6.046830516005656,,,6.820600301299175
IDA,2010,15004419.238623869,15004419.238623869,6.092911394105723,,,6.695916814677627
IDA,2011,15870019.1073111,15870019.1073111,4.57617846431854,,,6.831545939660251
IDA,2012,16148239.507023375,16148239.507023375,5.2301854178532405,,,6.688920277999279
IDA,2013,16744467.26120242,16744467.26120242,6.6356470558908835,,,7.004744913408113
IDA,2014,16536750.652832163,16536750.652832163,5.943829318551645,,,6.908628972100342
IDA,2015,17125304.63449474,17125304.63449474,6.170541973975747,,,6.704974133280745
IDA,2016,16726298.85240139,16726298.85240139,5.342535734716039,,,6.26086279671173
IDA,2017,18279343.489213817,18279343.489213817,4.643471680920982,,,6.68534174396842
IDA,2018,18094743.39979346,18094743.39979346,4.779285580928502,,,6.4876414775061875
IDA,2019,18502985.31593345,18502985.31593345,5.201882666867145,,,6.17661288507964
IDA,2020,17857414.127434473,17857414.127434473,4.90344527196335,,,5.526625575226826
IDA,2021,19428963.178516556,19428963.178516556,5.834663498019859,,,6.2293351879449865
IDA,2022,19293661.0954525,19851921.814771835,,5.569732129754665,5.83466349801986,5.454215964702465
IDA,2023,19630554.062318854,20046308.93724643,,4.317727294290734,5.83466349801986,4.817410176887662
IDA,2024,19908408.397713296,20354293.45870568,,4.302044134292158,5.83466349801986,4.27851101479518
IDA,2025,20254530.158668075,20839590.960686494,,3.220985785534718,5.83466349801986,3.810146392149477
IDA,2026,20541653.334876064,21571669.191290144,,3.1692080922988093,5.83466349801986,3.393096607518306
IDA,2027,20827278.319628388,22635874.19280325,,3.1153393525937787,5.83466349801986,3.014230825551074
IDA,2028,21121167.5412737,24128036.86345319,,2.5341060902445154,5.83466349801986,2.664753901890405
IDA,2029,21401062.89456983,26138260.611839913,,2.506147024847475,5.83466349801986,2.3392540229526455
IDA,2030,21682317.44970045,28720812.71313966,,2.492252280624114,5.83466349801986,2.035059034772222
IDA,2031,21965630.6837003,31853821.489307985,,2.4781173610958267,5.83466349801986,1.7515749888113503
IDA,2032,22254742.183544558,35405704.15929384,,2.467307163043518,5.83466349801986,1.4895358007088388
IDA,2033,22528098.915066916,39135543.82205012,,2.4494646719856035,5.83466349801986,1.2502562262796972
IDA,2034,22807297.41590782,42744254.11528187,,2.2368866192699435,5.83466349801986,1.035008937233243
IDA,2035,23085168.220031515,45958959.93455127,,2.2137969786165184,5.83466349801986,0.8445956681120752
IDA,2036,23359256.81941898,48604488.780060135,,2.202034067593343,5.83466349801986,0.6791200046913781
IDA,2037,23612702.546244733,50626056.17773395,,2.1839545411707575,5.83466349801986,0.5379295369077863
IDA,2038,23938825.928789023,52064985.535918325,,2.161500169096946,5.83466349801986,0.4196802079027601
IDA,2039,24274132.465417616,53014908.04841449,,2.1467085939928428,5.83466349801986,0.3224762248990194
IDA,2040,24638141.334101424,53583478.38947951,,2.1352968454490657,5.83466349801986,0.24404573694836795
IDA,2041,24850819.751171634,53869375.64783375,,2.116907620413218,5.83466349801986,0.18192144036323676
IDA,2042,25074880.822928235,53952949.78389965,,2.1019482574647026,5.83466349801986,0.1336041882578468
IDA,2043,25301272.79664727,53895182.81493747,,2.0870334265667108,5.83466349801986,0.0966962026663357
IDA,2044,25539095.67202977,53740384.21945152,,2.075727621361491,5.83466349801986,0.06899783304628625
IDA,2045,25761146.695496444,53519882.3572504,,2.057389342363998,5.83466349801986,0.04856770855805398
IDA,2046,25994677.876649346,53255451.14919901,,2.042683535068024,5.83466349801986,0.0337502760657923
IDA,2047,26230638.47708589,52962060.4348649,,2.028069272191105,5.83466349801986,0.023177037078434607
IDA,2048,26478129.521380447,52649928.679391764,,2.0172211039344727,5.83466349801986,0.015748849051937828
IDA,2049,26709949.291488774,52325996.21217054,,1.999152338789676,5.83466349801986,0.010606258885917812
IDA,2050,26953350.84332065,51994958.319378324,,1.9848661608693974,5.83466349801986,0.007093972998745234
LNT,2005,22778871.178511143,22778871.178511143,18.507654714304106,,,18.507654714304106
LNT,2006,24991131.191462535,24991131.191462535,19.882090561629692,,,19.65545005390375
LNT,2007,25784194.28288468,25784194.28288468,19.85422081320528,,,20.608373922215875
LNT,2008,25208237.94256659,25208237.94256659,18.55356198877466,,,20.099520295363583
LNT,2009,23881548.418241315,23881548.418241315,16.677885964063098,,,18.21545271204952
LNT,2010,25240371.195250332,25240371.195250332,16.9750857511687,,,19.583287718126954
LNT,2011,26106159.534525327,26106159.534525327,18.187932940040255,,,19.522706970022014
LNT,2012,26371141.190805756,26371141.190805756,17.287979616393834,,,18.966975959346215
LNT,2013,28577212.834734295,28577212.834734295,16.732353520586894,,,20.717004072953557
LNT,2014,28985734.57412018,28985734.57412018,16.080010661193242,,,20.989163703807886
LNT,2015,29461114.70461391,29461114.70461391,15.586888330550703,,,19.978370437121704
LNT,2016,29669675.99863524,29669675.99863524,15.177579309218752,,,19.252199802230493
LNT,2017,28973350.362464987,28973350.362464987,14.001998689624322,,,18.37077263923316
LNT,2018,24744311.28749901,24744311.28749901,10.679916632686993,,,15.34487919826542
LNT,2019,24364000.154232603,24364000.154232603,9.556531166988023,,,14.07434104035012
LNT,2020,25738955.955755603,25738955.955755603,9.432339831413712,,,13.8423039521339
LNT,2021,26325440.040888056,26325440.040888056,12.086075588416417,,,14.666838251015594
LNT,2022,26623357.320165567,26898531.467136994,,11.303990582201383,11.607581036433714,12.841836396154529
LNT,2023,26651881.02904603,27161917.963390395,,11.1629433447504,11.129086484451012,11.342490606371872
LNT,2024,26684623.377898443,27579224.22820241,,11.119548665212772,10.650591932468307,10.073663900865
LNT,2025,26709103.007436708,28236782.2344122,,9.931790574675428,10.172097380485603,8.970909280093236
LNT,2026,26737801.51426266,29228717.902204603,,8.35795750114867,9.6936028285029,7.988974362600995
LNT,2027,26766558.524789393,30670671.582446508,,8.29129042726094,9.215108276520198,7.0969428736370705
LNT,2028,26799534.650888085,32692490.17135001,,8.238200871888393,8.736613724537495,6.274106831403726
LNT,2029,26824248.53424216,35416260.054008484,,8.171487080791072,8.258119172554789,5.507724235016228
LNT,2030,26853181.772424966,38915511.13964603,,8.113173539049804,7.779624620572086,4.7915035543493865
LNT,2031,26882173.99282311,43160608.21079569,,8.055428754873901,7.484093793717869,4.124046350104256
LNT,2032,26915385.80828324,47973262.05144811,,8.008391151283643,7.188562966863653,3.50708061116561
LNT,2033,26940335.861466255,53027040.24340995,,7.9440725160479095,6.893032140009435,2.9437019023564246
LNT,2034,26969505.750924975,57916693.15882926,,7.077366521587825,6.5975013131552185,2.436906702360867
LNT,2035,26998735.105027452,62272486.33815073,,6.66929154421206,6.301970486301002,1.988582678241596
LNT,2036,27032184.537603803,65857068.302663006,,6.633092109567458,6.0064396594467855,1.598973720520457
LNT,2037,27057372.692300383,68596208.36006567,,6.583288273333432,5.710908832592569,1.2665437434701585
LNT,2038,27086781.16865749,70545898.01637438,,6.542196701494026,5.4153780057383525,0.9881281935790321
LNT,2039,27116249.596032675,71833003.65945156,,5.714791712256893,5.119847178884136,0.7592634667572515
LNT,2040,27149938.589247543,72603392.91209501,,5.213436523773051,4.824316352029919,0.5746005378870012
LNT,2041,27175366.79294199,72990771.85061608,,5.158694020213966,4.528785525175701,0.4283301924999798
LNT,2042,27205015.807651855,73104011.34197527,,5.111125206529646,4.233254698321485,0.31456824198964284
LNT,2043,27234725.26373227,73025739.4926859,,5.065362932662642,3.937723871467268,0.22766916873234297
LNT,2044,27268655.777004458,72815993.81009667,,5.027564285310482,3.6421930446130513,0.16245394194212626
LNT,2045,27294325.993109964,72517222.92361423,,4.978977134269154,3.3466622177588343,0.11435164494309988
LNT,2046,27324217.51358832,72158929.593778,,4.938220046353671,3.051131390904618,0.0794643128117495
LNT,2047,27354169.969800398,71761397.33290593,,4.89900215839968,2.7556005640504004,0.054569844728379946
LNT,2048,27388343.978575215,71338471.73785149,,4.868265792479891,2.460069737196184,0.03708033276671905
LNT,2049,27414258.186564162,70899556.6673572,,4.824944834653555,2.1645389103419674,0.024972212737756315
LNT,2050,27444394.19631867,70451014.03963739,,4.789991686607477,1.8690080834877505,0.016702609731295018
MCPB,2005,203096.6712114689,203096.6712114689,0.1555969299309581,,,0.1555969299309581
MCPB,2006,201317.10170043245,201317.10170043245,0.1517075702187515,,,0.14977393824626384
MCPB,2007,138647.13822407793,138647.13822407793,0.10028091846780572,,,0.10468033651991057
MCPB,2008,112325.30845801001,112325.30845801001,0.08106206678022697,,,0.08459143831405073
MCPB,2009,105579.22473092157,105579.22473092157,0.07506350360443859,,,0.07616391010151374
MCPB,2010,111642.65072597604,111642.65072597604,0.09921727913087315,,,0.08204102760079948
MCPB,2011,148307.36295198437,148307.36295198437,0.11079342463188066,,,0.1051270188462125
MCPB,2012,147413.53204608188,147413.53204608188,0.10790215182714964,,,0.10054912195546048
MCPB,2013,105840.16303168928,105840.16303168928,0.10648746789490923,,,0.07290907405458885
MCPB,2014,106069.83498025588,106069.83498025588,0.06914968581768727,,,0.07296988762550008
MCPB,2015,106093.54428259288,106093.54428259288,0.06443228262754547,,,0.06840027565670138
MCPB,2016,102873.24024023059,102873.24024023059,0.05846599598843332,,,0.06340840754388559
MCPB,2017,101635.17207754681,101635.17207754681,0.05814065884842526,,,0.061209261307088654
MCPB,2018,107982.57856584349,107982.57856584349,0.06143538834185701,,,0.06375264381500231
MCPB,2019,103022.74422689648,103022.74422689648,0.05709417511273393,,,0.056630681196187735
MCPB,2020,94874.39884729158,94874.39884729158,0.04489756664325327,,,0.04835045906781851
MCPB,2021,92935.04354157223,92935.04354157223,0.04640488340140753,,,0.049066115211976166
MCPB,2022,92935.04354157223,94958.19212214768,,0.044367039533455735,0.04640488340140753,0.04296079450548493
MCPB,2023,92935.04354157223,95888.00888720663,,0.042418686411428805,0.04640488340140753,0.037944916372447415
MCPB,2024,92935.04354157223,97361.19892050672,,0.040555894100491145,0.04640488340140753,0.033700211668478836
MCPB,2025,92935.04354157223,99682.53455035,,0.038774905246643884,0.04640488340140753,0.03001108083146426
MCPB,2026,92935.04354157223,103184.30258665043,,0.03707212749793632,0.04640488340140753,0.026726137548681386
MCPB,2027,92935.04354157223,108274.74087942252,,0.03544412625849553,0.04640488340140753,0.02374195520064303
MCPB,2028,92935.04354157223,115412.23975127684,,0.03388761776075855,0.04640488340140753,0.0209892577645755
MCPB,2029,92935.04354157223,125027.79308101899,,0.032399462441933605,0.04640488340140753,0.018425418433477773
MCPB,2030,92935.04354157223,137380.97887778142,,0.03097665861133015,0.04640488340140753,0.01602938966208487
MCPB,2031,92935.04354157223,152367.177799157,,0.029616336395784603,0.04640488340140753,0.013796493142598993
MCPB,2032,92935.04354157223,169356.98665085583,,0.028315751950969106,0.04640488340140753,0.011732509650689312
MCPB,2033,92935.04354157223,187198.02161892995,,0.027072281926907447,0.04640488340140753,0.009847795020220694
MCPB,2034,92935.04354157223,204459.65545646028,,0.02588341817653463,0.04640488340140753,0.008152373604488049
MCPB,2035,92935.04354157223,219836.63787915063,,0.024746762696627022,0.04640488340140753,0.006652560362993434
MCPB,2036,92935.04354157223,232491.0619052208,,0.023660022790898697,0.04640488340140753,0.005349171201676431
MCPB,2037,92935.04354157223,242160.87559516486,,0.022621006445507543,0.04640488340140753,0.004237067333432361
MCPB,2038,92935.04354157223,249043.74223747643,,0.0216276179076435,0.04640488340140753,0.0033056621311681454
MCPB,2039,92935.04354157223,253587.53025379052,,0.020677853458280417,0.04640488340140753,0.0025400231528138733
MCPB,2040,92935.04354157223,256307.18692912723,,0.019769797370565206,0.04640488340140753,0.0019222558884410448
MCPB,2041,92935.04354157223,257674.72640662992,,0.018901618045691952,0.04640488340140753,0.0014329263208801436
MCPB,2042,92935.04354157223,258074.48865348115,,0.01807156431846694,0.04640488340140753,0.0010523496161433334
MCPB,2043,92935.04354157223,257798.17047188611,,0.017277961925112637,0.04640488340140753,0.0007616393848525921
