ticker,date,year,market_cap,gross_profit_electric,gross_profit,gross_profit_non_electric,gross_profit_electric_fraction,emissions_co2_historical,emissions_co2_irp,emissions_co2_irp_future,emissions_co2_target,emissions_co2_target_future,emissions_co2_1point5c,emissions_co2_1point5c_historical,emissions_co2_1point5c_future,emissions_co2_historical_social_cost,emissions_co2_irp_social_cost,emissions_co2_irp_social_cost_future,emissions_co2_target_social_cost,emissions_co2_1point5c_social_cost,emissions_co2_1point5c_historical_social_cost,emissions_co2_1point5c_future_social_cost,emissions_co2_irp_above_1point5c,emissions_co2_irp_above_1point5c_historical,emissions_co2_irp_above_1point5c_future,market_cap_electric,market_cap_non_electric,carbon_adjustment_historical,carbon_adjustment_future,carbon_adjustment,index_value,market_cap_total,market_cap_electric_total,index_value_total,market_cap_weighting,market_cap_electric_weighting,index_weighting,performance
PEG,2022-03-31,2022.0,35070000000.0,2575027018.0,6223000000.0,3647972982.0,0.41379190390486903,245.72060619371186,350.23543210556915,104.51482591185732,366.31809868883613,120.59749249512431,372.82119388708617,301.70724244914373,71.11395143794246,16982455028.939089,21302522081.077442,4320067052.138352,21922913452.835472,23532768994.00108,20395992324.029366,3136776669.971714,-22.58576178151702,-55.986636255431875,33.400874473914854,14511682069.943756,20558317930.056244,-3413537295.0902767,1183290382.1666384,-2230246912.9236374,16741928982.867393,2440956859100.0,749771123827.9381,543963159519.5099,0.0143673165993317,0.019354815901491004,0.03077768905831007,1.0648686267293868
ED,2022-03-31,2022.0,33620868000.000004,6006960633.0,10922000000.0,4915039367.0,0.549987239791247,126.3612637492305,216.9661471265235,90.604883377293,189.1078159757511,62.746552226520585,152.56522670646518,120.98713527693779,31.578091429527397,8392596410.152789,12131669259.69315,3739072849.540361,11058811775.179184,9541534954.244232,8148651863.437302,1392883090.8069308,64.40092042005833,5.3741284722927105,59.02679194776561,18491048390.705864,15129819609.29414,243944546.71548748,2346189758.73343,2590134305.4489174,15900914085.256947,2440956859100.0,749771123827.9381,543963159519.5099,0.013773642854301113,0.02466225732500909,0.029231601087291358,1.104815860671398
WEC,2022-03-31,2022.0,31559922000.0,2542003967.5,5005000000.0,2462996032.5,0.5078929005994006,373.54875448729285,519.7125207742212,146.16376628692828,487.57635788311507,114.0276033958222,487.9118369488457,408.0888742448861,79.82296270395956,25422484062.836567,31447282121.36352,6024798058.526956,30264730457.8132,31163916690.878914,27642992848.581917,3520923842.2969995,31.800683825375472,-34.54011975759323,66.34080358296872,16029060327.270838,15530861672.729162,-2220508785.74535,2503874216.229956,283365430.4846077,15745694896.78623,2440956859100.0,749771123827.9381,543963159519.5099,0.012929323958489128,0.021378604507245973,0.028946252372485333,1.0982614436619718
FTS,2022-03-31,2022.0,29437263000.0,2429358006.128,4324458900.0,1895100893.8720002,0.5617715562351627,167.226920902073,232.87570177918238,65.64878087710937,234.61653491628604,67.38961401421305,198.07589450718876,163.14830114937877,34.92759335780999,11126484747.65752,13863069412.137821,2736584664.4803,13932902460.628485,12424794149.779867,10884167342.132357,1540626807.6475105,34.799807271993615,4.078619752694237,30.721187519299384,16537017046.813776,12900245953.186224,242317405.52516365,1195957856.8327894,1438275262.357954,15098741784.455822,2440956859100.0,749771123827.9381,543963159519.5099,0.012059722764151494,0.022056086879399195,0.027756919784407363,1.0686062148133046
EXC,2022-03-31,2022.0,46725030000.0,8783367816.0,18983000000.0,10199632184.0,0.4626965082442185,865.8575941540978,1203.2546255014336,337.3970313473358,1105.3155566410246,239.45796248692676,1004.5315695435899,835.9558487697147,168.5757207738751,59693520467.84538,73639756135.69235,13946235667.846968,69789178772.3019,65135536814.623764,57699803356.490715,7435733458.133047,198.7230559578437,29.901745384383048,168.82131057346072,21619508228.606358,25105521771.393642,1993717111.3546677,6510502209.713921,8504219321.068588,13115288907.53777,2440956859100.0,749771123827.9381,543963159519.5099,0.019142095783383852,0.028834810439522515,0.02411061976903488,1.1168489796464711
LNT,2022-03-31,2022.0,15676232000.0,1607546268.5,2232000000.0,624453731.5,0.7202268228046595,286.8200455924923,400.0162399826329,113.19619439014062,392.7916889910952,105.97164339860292,382.86279709545227,306.67315551151387,76.1896415839384,19084060514.46685,23777280512.104958,4693219997.638107,23504688842.05702,23592100418.12287,20231439318.836903,3360661099.2859693,17.15344288718063,-19.853109919021563,37.00655280620222,11290442766.908733,4385789233.091267,-1147378804.3700523,1332558898.352138,185180093.98208618,11105262672.926647,2440956859100.0,749771123827.9381,543963159519.5099,0.006422166758727538,0.01505851907081411,0.020415468361379616,1.0690108727080299
AEE,2022-03-31,2022.0,24283840000.0,3726112265.0,4765000000.0,1038887735.0,0.7819752917103883,587.2820625223638,866.1604116691873,278.8783491468234,873.5921768803748,286.31011435801094,663.7822795050869,542.4782873925382,121.30399211254863,38535694633.19626,50120431223.54239,11584736590.346127,50460841761.049545,41429824821.54284,36079207611.56933,5350617209.97351,202.3781321641004,44.80377512982568,157.57435703427475,18989362867.848396,5294477132.151605,2456487021.62693,6234119380.372617,8690606401.99955,10298756465.848846,2440956859100.0,749771123827.9381,543963159519.5099,0.00994849208803864,0.02532687944942274,0.01893281977946058,1.0912881297816353
PCG,2022-03-31,2022.0,25479960000.0,6711958738.0,16261000000.0,9549041262.0,0.4127642050304409,208.51978419986884,304.30847669712085,95.78869249725201,277.31248223405845,68.7926980341896,211.55129360791562,184.09707487722648,27.454218730689156,14075214908.494383,18010984613.630444,3935769705.1360607,16962001658.583036,13728940331.91119,12517957802.247137,1210982529.6640532,92.75718308920523,24.422709322642362,68.33447376656287,10517215433.607433,14962744566.392565,1557257106.2472458,2724787175.4720078,4282044281.7192535,6235171151.88818,2440956859100.0,749771123827.9381,543963159519.5099,0.010438513038446185,0.014027234577816291,0.011462487932814774,1.0530928244093083
DTE,2022-03-31,2022.0,25648740000.0,3359273678.0,5756000000.0,2396726322.0,0.583612522237665,607.2125179033189,814.537871740713,207.32535383739398,789.587107737149,182.37458983383,632.1629358223021,523.140829615306,109.0221062069961,40094165685.806885,48851476878.657684,8757311192.850803,47902272125.92943,39755172691.21187,34946299153.0889,4808873538.122975,182.37493591841087,84.07168828801298,98.30324763039788,14968925843.618088,10679814156.381912,5147866532.717987,3948437654.727828,9096304187.445816,5872621656.172272,2440956859100.0,749771123827.9381,543963159519.5099,0.010507658054004646,0.019964660371547257,0.01079599151780727,1.087342709104367
AGR,2022-03-31,2022.0,18093721700.0,1504096048.0,5255000000.0,3750903952.0,0.28622189305423407,72.78958177427899,110.63035529621799,37.84077352193899,116.66115756508405,43.87157579080506,101.00936173560788,79.21338885822692,21.795972877380958,4940627374.801155,6504655389.220509,1564028014.4193535,6738293698.9349785,6259110266.855185,5297708209.471731,961402057.383453,9.620993560610103,-6.423807083947935,16.044800644558034,5178819277.370474,12914902422.629526,-357080834.6705761,602625957.0359005,245545122.36532402,4933274155.00515,2440956859100.0,749771123827.9381,543963159519.5099,0.0074125528407213625,0.006907200227891065,0.00906913284231009,1.0403705935941994
CNP,2022-03-31,2022.0,19333840000.0,2027845639.0,6017000000.0,3989154361.0,0.3370193849094233,92.33912401732097,117.27298980605183,24.93386578873086,121.20898918982144,28.869865172500464,87.45824503562169,72.52594027515211,14.932304760469567,6047419145.984438,7107808917.18465,1060389771.2002132,7297625312.048783,5502798286.329783,4844146864.851358,658651421.4784253,29.81474477043014,19.81318374216886,10.001561028261293,6515878864.737205,12817961135.262796,1203272281.1330795,401738349.7217879,1605010630.854867,4910868233.882338,2440956859100.0,749771123827.9381,543963159519.5099,0.007920598812683867,0.008690490547929539,0.009027942697847726,1.1703718052713779
ETR,2022-03-31,2022.0,23803980400.0,5904246344.0,8013123000.0,2108876656.0,0.736822128401124,777.4920278454503,1272.8490132383924,495.3569853929421,1128.60094076221,351.1089129167598,965.4727471957763,741.6723865220526,223.80036067372365,49985814603.26361,70491904558.48944,20506089955.22583,64820425493.05903,57801241814.453926,47929595873.00738,9871645941.446547,307.3762660426162,35.819641323397605,271.55662471921846,17539299502.74664,6264680897.25336,2056218730.2562332,10634444013.779284,12690662744.035515,4848636758.711124,2440956859100.0,749771123827.9381,543963159519.5099,0.009751905410068047,0.023392871431484552,0.008913538856186495,1.1156508978862274
CMS,2022-03-31,2022.0,20275606000.0,2141361306.0,4259000000.0,2117638694.0,0.5027849978868278,388.44145069252033,554.4155686740446,165.9741179815243,542.1579546622286,153.7165039697082,431.02310009271025,350.09999679115583,80.92310330155445,25798970222.039093,32721031797.923172,6922061575.884079,32330664637.098164,26930074857.844315,23360624737.785408,3569450120.058907,123.39246858133436,38.3414539013645,85.05101467996985,10194270519.864155,10081335480.135845,2438345484.253685,3352611455.825172,5790956940.078857,4403313579.785297,2440956859100.0,749771123827.9381,543963159519.5099,0.008306417184069274,0.013596509916009511,0.008094874630250336,1.0933961011118765
IDA,2022-03-31,2022.0,5844137600.0,621295342.0,933687000.0,312391658.0,0.6654214335210836,108.23750688349449,155.32019201290439,47.082685129409896,136.35311508731988,28.115608203825392,154.60214223465346,122.57098060527663,32.03116162937683,7152371910.091968,9132374046.653524,1980002136.5615573,8375653030.864463,9495487090.097002,8082619453.30422,1412867636.7927818,0.7180497782509292,-14.333473721782141,15.051523500033063,3888814419.4864655,1955323180.5135348,-930247543.2122526,567134499.7687755,-363113043.44347763,4251927462.929943,2440956859100.0,749771123827.9381,543963159519.5099,0.0023941994624824213,0.005186668699152107,0.007816572480176285,1.1089543641488127
NI,2022-03-31,2022.0,14036520000.0,906520513.0,3507300000.0,2600779487.0,0.25846677301628035,255.93928178178308,313.1741494966183,57.23486771483523,298.99883950312403,43.05955772134095,314.37307878560915,256.70464827471875,57.66843051089041,17080144280.6824,19461303970.960793,2381159690.2783933,18970623066.835575,19639238764.857418,17095532730.208193,2543706034.6492233,-1.1989292889908256,-0.7653664929356694,-0.43356279605517756,3627974028.7784796,10408545971.22152,-15388449.525793076,-162546344.37083006,-177934793.89662552,3805908822.675105,2440956859100.0,749771123827.9381,543963159519.5099,0.005750417074218746,0.004838775345542713,0.0069966297460969905,1.1315043775247509
AES,2022-03-31,2022.0,18294030000.0,824992884.902,2711000000.0,1886007115.098,0.30431312611656214,265.2411488035957,337.52308941963867,72.28194061604296,338.9516438927991,73.71049508920339,289.430445178159,244.68527716161893,44.74516801654009,18111826650.367397,21137481988.855957,3025655338.48856,21210719404.19333,18741917674.40657,16768245894.253435,1973671780.1531348,48.09264424147966,20.55587164197678,27.536772599502868,5567113458.570171,12726916541.429829,1343580756.1139622,1051983558.3354254,2395564314.4493866,3171549144.1207848,2440956859100.0,749771123827.9381,543963159519.5099,0.007494614225482523,0.007425083844450304,0.005830448420297907,1.2919138640759695
PNW,2022-03-31,2022.0,8848339500.0,2030969328.0,2651284000.0,620314672.0,0.7660323556435297,276.4181591811781,425.12523275379766,148.7070735726196,412.9186491956301,136.500490014452,329.05616081103204,262.54810954921544,66.50805126181658,18259193640.328106,24433704351.30408,6174510710.975975,23960202593.274704,20356757368.330696,17423143086.674557,2933614281.6561384,96.06907194276562,13.870049631962672,82.19902231080303,6778114350.718692,2070225149.2813084,836050553.6535492,3240896429.3198366,4076946982.973385,2701167367.745307,2440956859100.0,749771123827.9381,543963159519.5099,0.0036249471050719233,0.009040244596395224,0.004965717476402787,1.1032536054547912
PPL,2022-03-31,2022.0,21025415000.0,3645616742.9974003,4321000000.0,675383257.0025997,0.8436974642437862,769.5864151790126,1160.0373303599818,390.45091518096916,1079.7369963221256,310.15058114311296,821.3207014268622,682.8945490535223,138.42615237334,51636160213.00733,67767663823.83985,16131503610.832521,64653635275.209,52544722719.058586,46438861400.72701,6105861318.331569,338.7166289331195,86.69186612549038,252.02476280762917,17739089320.173267,3286325679.8267336,5197298812.280319,10025642292.500954,15222941104.781265,2516148215.392002,2440956859100.0,749771123827.9381,543963159519.5099,0.008613595492938058,0.02365933917220869,0.004625585706235235,1.0745145795411872
OGE,2022-03-31,2022.0,8180468000.0,1401296247.0,1526100000.0,124803753.0,0.9182204619618636,374.602803314549,609.1543495267293,234.5515462121803,654.2266110014368,279.62380768688786,473.74187920730867,373.9951662318372,99.74671297547145,24490945323.738403,34157827802.081722,9666882478.343317,35946156934.08361,29036238724.25258,24636494991.254406,4399743732.998173,135.41247031942066,0.6076370827118467,134.80483323670887,7511473106.024242,668994893.9757578,-145549667.51600266,5267138745.345144,5121589077.829144,2389884028.195099,2440956859100.0,749771123827.9381,543963159519.5099,0.003351336575041397,0.010018354758282234,0.004393466701506249,1.0865602969938668
PNM,2022-03-31,2022.0,4107771600.0,556376607.0,991089000.0,434712393.0,0.5613790557659302,107.62492189517923,143.415303552469,35.79038165728978,151.82450796928836,44.19958607410914,136.39122333237927,107.7582164600271,28.633006872352166,7086545317.24072,8578156583.289825,1491611266.0491056,8928790992.095005,8372405113.18546,7109427228.646006,1262977884.5394542,7.024080220089729,-0.13329456484787272,7.157374784937613,2306016942.110104,1801754657.889896,-22881911.405285835,228633381.50965142,205751470.10436535,2100265472.0057387,2440956859100.0,749771123827.9381,543963159519.5099,0.001682853010976428,0.0030756278400490954,0.0038610435932112243,1.0553709795432913
POR,2022-03-31,2022.0,4937414100.0,1166026769.0,1574000000.0,407973231.0,0.7408048087674715,120.73211035460547,183.24509716286533,62.512986808259875,148.4117609786364,27.67965062403094,144.49220779909015,115.77152755012047,28.720680248969682,7963864852.963596,10563684019.635904,2599819166.6723084,9179805358.554556,8955384511.409916,7688539427.86393,1266845083.5459874,38.75288936377518,4.960582804485,33.792306559290196,3657660108.156317,1279753991.8436828,275325425.0996666,1332974083.126321,1608299508.2259884,2049360599.9303288,2440956859100.0,749771123827.9381,543963159519.5099,0.0020227371416225944,0.004878368867398124,0.0037674621232448116,1.0850594374584814
NWE,2022-03-31,2022.0,3316025200.0,582547368.0,946768000.0,364220632.0,0.6153010748145269,73.79568945849121,114.05492279580781,40.2592333373166,108.74031173339031,34.944622274899096,103.77060254384529,82.7077866924465,21.062815851398778,4951808113.599532,6610074499.328943,1658266385.7294114,6405941055.592549,6388526229.257016,5459463112.517772,929063116.7392443,10.284320251962527,-8.912097233955294,19.196417485917824,2040353869.6720564,1275671330.3279436,-507654998.9182396,729203268.990167,221548270.07192707,1818805599.6001294,2440956859100.0,749771123827.9381,543963159519.5099,0.001358493980603428,0.0027213022812282764,0.0033436190811280404,1.022919011095317
AVA,2022-03-31,2022.0,3247639500.0,490055351.0,941813000.0,451757649.0,0.5203319034670365,45.03969939416158,67.08905787852781,22.049358484366223,69.55728725459339,24.517587860431806,54.69673432012583,43.92677893005493,10.769955390070898,2921179069.674395,3849697777.6465054,928518707.9721103,3951289507.9836173,3380874870.439766,2905821183.770545,475053686.66922086,12.392323558401984,1.1129204641066508,11.279403094295326,1689850442.8097346,1557789057.1902654,15357885.903850079,453465021.3028894,468822907.2067394,1221027535.6029952,2440956859100.0,749771123827.9381,543963159519.5099,0.0013304780409750586,0.0022538217185295753,0.0022446879246042057,1.0224400766449238
ALE,2022-03-31,2022.0,3570034000.0,485539367.0,788000000.0,302460633.0,0.6161667093908629,153.95636867227915,206.52429143646725,52.567922764188076,200.71396999308632,46.75760132080714,181.29001141153466,149.80636690924192,31.483644502292773,10347141766.513777,12545411336.342728,2198269569.8289514,12314472839.93626,11436307876.930326,10047590760.758608,1388717116.1717198,25.234280024932588,4.150001763037238,21.084278261895303,2199736102.1935,1370297897.8065,299551005.7551689,809552453.6572316,1109103459.4124012,1090632642.7810988,2440956859100.0,749771123827.9381,543963159519.5099,0.0014625551396743241,0.0029338767955783642,0.002004975196747643,1.0742656546398206
EVRG,2022-03-31,2022.0,15731868000.0,2869290724.0,4029700000.0,1160409276.0,0.7120358150730823,574.9789166657099,840.2170350997584,265.2381184340484,782.1070314618369,207.12811479612688,628.3241825984989,504.54993220059595,123.77425039790283,37820435623.11788,48902156110.241394,11081720487.123507,46561753114.76553,38771022662.081665,33311444433.888474,5459578228.193194,211.89285250125954,70.42898446511396,141.46386803614553,11201653454.002142,4530214545.997858,4508991189.229408,5622142258.930312,10131133448.159729,1070520005.842413,2440956859100.0,749771123827.9381,543963159519.5099,0.006444959459791708,0.014940097181673755,0.0019680009337176767,1.0916971543396679
MGEE,2022-03-31,2022.0,2886084100.0,227991371.0,413072000.0,185080629.0,0.5519409957586087,44.054674241088584,67.49525332698042,23.440579085891837,55.57383437011708,11.519160129028494,50.139960957541916,40.791500848601366,9.348460108940552,2900737042.073166,3866120399.443989,965383357.3708229,3399196943.0400796,3126949361.662472,2714596637.9430547,412352723.7194174,17.3552923694385,3.263173392487218,14.092118976951285,1592948131.997088,1293135968.002912,186140404.13011122,553030633.6514056,739171037.781517,853777094.2155709,2440956859100.0,749771123827.9381,543963159519.5099,0.001182357684545118,0.002124579196734505,0.0015695494800966373,1.108070507320635
UTL,2022-03-31,2022.0,796882900.0,22739822.0,230500000.0,207760178.0,0.09865432537960954,1.121120754003956,1.4829861760128222,0.3618654220088662,1.5416399817007005,0.4205192276967444,1.8919354123614558,1.5929291444429508,0.29900626791850504,78625029.0452827,93582660.51947676,14957631.474194042,95852234.33704096,122182777.38382427,108993862.03856252,13188915.345261754,-0.40894923634863356,-0.4718083904389947,0.06285915409036114,78615944.90604685,718266955.0939531,-30368832.993279815,1768716.128932288,-28600116.864347517,107216061.77039437,2440956859100.0,749771123827.9381,543963159519.5099,0.0003264633281121638,0.00010485325775774755,0.00019710169685958106,0.9895908800208627
BAM,2022-03-31,2022.0,74966070700.0,66583393.24,62852000000.0,,0.0010593679316489532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79416651.2613082,74886654048.7387,0.0,0.0,0.0,79416651.2613082,2440956859100.0,749771123827.9381,543963159519.5099,0.03071175568733344,0.00010592119213107118,0.00014599637837874537,1.032592732837768
UGI,2022-03-31,2022.0,7820912200.0,41723885.0,4833000000.0,4791276115.0,0.008633123318849576,13.759998888042464,17.33909421136268,3.579095323320219,17.91922027167268,4.159221383630216,16.96391356928465,14.685881521030716,2.2780320482539342,957301547.5968611,1105242703.621223,147941156.02436185,1127690333.43697,1114168767.2920604,1013686686.9418145,100482080.3502459,0.3751806420780319,-0.9258826329882517,1.301063275066285,67518899.48849514,7753393300.511505,-56385139.34495342,47459075.674115956,-8926063.670837402,76444963.15933254,2440956859100.0,749771123827.9381,543963159519.5099,0.003204035405559618,9.005268053506656e-05,0.00014053334646202406,0.9703569557874427
AWR,2022-03-31,2022.0,3295431400.0,7877000.0,381124000.0,,0.020667814149725548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68109363.71836987,3227322036.28163,0.0,0.0,0.0,68109363.71836987,2440956859100.0,749771123827.9381,543963159519.5099,0.0013500572071622158,9.084020650280473e-05,0.00012520951561964565,1.0574615145628525
MDU,2022-03-31,2022.0,5420370200.0,186108485.0,5123510000.0,4937401515.0,0.036324411389847974,44.08812582638338,67.97483551490119,23.886709688517804,70.31273451149646,26.224608685113076,57.45821671747561,45.10239401195905,12.355822705516555,2869494575.16115,3851616097.5185385,982121522.3573884,3941170346.4775634,3474222533.5847845,2929217571.5866766,545004961.9981078,10.51661879742558,-1.0142681855756663,11.530886983001249,196891757.03007254,5223478442.969928,-59722996.42552662,437116560.3592806,377393563.93375397,0.0,2440956859100.0,749771123827.9381,543963159519.5099,0.0022205923794976585,0.0002626024806408208,0.0,0.9935195059282669
FE,2022-03-31,2022.0,26186060000.0,5283893053.033,7687000000.0,2403106946.967,0.6873803893629504,1380.143644520957,1882.339153790472,502.1955092695149,1906.4741246810954,526.3304801601384,1495.7943105337708,1270.805659236602,224.9886512971688,94774758477.90182,115484675436.53511,20709916958.633286,116429710399.90459,97229760463.27338,87305700020.46107,9924060442.81231,386.54484325670114,109.337985284355,277.20685797234614,17999784118.681583,8186275881.3184185,7469058457.44075,10785856515.820976,18254914973.261734,0.0,2440956859100.0,749771123827.9381,543963159519.5099,0.010727784844855884,0.024007038343626955,0.0,1.1376587379168024
BKH,2022-03-31,2022.0,4984811400.0,346340809.0,1207168000.0,860827191.0,0.2869035701741597,78.29881859652363,130.58642450852307,52.28760591199944,124.47101622552695,46.172197629003314,91.48487484900284,70.53875330725023,20.946121541752607,5018062935.071941,7187112124.737285,2169049189.665343,6949943233.216898,5475770639.642626,4551854810.891393,923915828.7512327,39.10154965952023,7.760065289273399,31.341484370246835,1430160187.3048513,3554651212.695149,466208124.18054867,1245133360.9141102,1711341485.0946589,0.0,2440956859100.0,749771123827.9381,543963159519.5099,0.002042154649893296,0.0019074623466468054,0.0,1.1105842190326938
OTTR,2022-03-31,2022.0,2616937500.0,240110628.0,583738000.0,343627372.0,0.4113328719391234,66.08196129713198,105.51663348761322,39.434672190481244,104.86699909009529,38.78503779296331,74.81551093340124,57.998702255839284,16.81680867756196,4284849501.83501,5940156764.352415,1655307262.5174053,5887755374.329828,4554095003.128749,3812319696.644943,741775306.4838054,30.701122554211977,8.083259041292699,22.617863512919286,1076432417.5601897,1540505082.4398103,472529805.1900668,913531956.0335999,1386061761.2236662,0.0,2440956859100.0,749771123827.9381,543963159519.5099,0.0010720949410654007,0.0014356813477484842,0.0,1.009791273435473
CWEN/A,2022-03-31,2022.0,3898440000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0015970950020957706,,,1.0892448512585813
EMA,2022-03-31,2022.0,16254731000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.006659163573252682,,,1.0152227218787084
WM,2022-03-31,2022.0,66221300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.027129238172777997,,,1.0903382320204746
HES,2022-03-31,2022.0,33225216000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.013611553959315119,,,1.0605394431924822
CPK,2022-03-31,2022.0,2446771800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0010023822382924637,,,1.0397042596241317
NEP,2022-03-31,2022.0,7002240000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0028686455370545883,,,1.1220099987181131
SR,2022-03-31,2022.0,3724344000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.001525772152062202,,,1.0734257420263564
YORW,2022-03-31,2022.0,589486100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0002414979592131539,,,1.0031773989608914
AMRC,2022-03-31,2022.0,4264062000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0017468813445446116,,,1.2517772027501708
AA,2022-03-31,2022.0,16925640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.00693401849233854,,,1.2100215161214347
SJI,2022-03-31,2022.0,4137258799.9999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0016949331917014867,,,1.0585289466018728
CWT,2022-03-31,2022.0,3187782000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0013059558951711095,,,1.0533846094874544
ATO,2022-03-31,2022.0,16400002499.999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0067186777344548435,,,1.1171367726213741
MSEX,2022-03-31,2022.0,1856566000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0007605894356873355,,,1.0519118306552981
CEG,2022-03-31,2022.0,18450000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.007558511299049611,,,1.0
NFG,2022-03-31,2022.0,6324845600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0025911337090701475,,,1.1041747921512606
OGS,2022-03-31,2022.0,4767607200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.001953171430386465,,,1.06570889216223
NWN,2022-03-31,2022.0,1614284600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0006613327040098527,,,1.0050178530427372
RUN,2022-03-31,2022.0,6337490100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0025963138497813038,,,1.1200218331697702
NRG,2022-03-31,2022.0,9283120000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0038030659843053347,,,1.001328903654485
RSG,2022-03-31,2022.0,42029000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.017218247771694097,,,1.0970999640295094
SJW,2022-03-31,2022.0,2110777099.9999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0008647334720935051,,,1.0766093822108822
ORA,2022-03-31,2022.0,4612429800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0018895990655486796,,,1.1464747781279658
VST,2022-03-31,2022.0,10499778000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.004301500848266262,,,0.9742002655726073
NJR,2022-03-31,2022.0,4426223800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0018133150463101521,,,1.0530983854648173
SWX,2022-03-31,2022.0,4764259700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0019518000419542934,,,1.1040259736919205
CLH,2022-03-31,2022.0,6103582100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.002500487494174903,,,1.1701623859097434
HE,2022-03-31,2022.0,4638614500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.001900326293234979,,,1.0331050491453881
VIA,2022-03-31,2022.0,130158999.99999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,5.332294158119232e-05,,,0.746957570693512
SRCL,2022-03-31,2022.0,5420640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0022207029099230507,,,1.0106941940795975
TRP,2022-03-31,2022.0,69240820000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.028366261264252592,,,1.0364445761689425
AWK,2022-03-31,2022.0,30126460000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.012342069827120116,,,1.0955721755245218
WTRG,2022-03-31,2022.0,13418097000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0054970643786581945,,,1.0862179552537619
NOVA,2022-03-31,2022.0,2617296800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440956859100.0,749771123827.9381,543963159519.5099,0.0010722421374399127,,,1.150005942707902
